IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,9.09,,,8.46,,9.77,9.09 [8.46 – 9.77],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,9.53,,,5.35,,17.88,9.53 [5.35 – 17.88],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,9.71,,,7.5,,12.69,9.71 [7.5 – 12.69],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,9.83,,,7.73,,12.85,9.83 [7.73 – 12.85],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,9.95,,,8.3,,12.47,9.95 [8.3 – 12.47],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.61,,,0.5,,0.75,0.61 [0.5 – 0.75],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,SMR,San Marino,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.81,,,0.63,,1.03,0.81 [0.63 – 1.03],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,ISL,Iceland,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.87,,,0.72,,1.06,0.87 [0.72 – 1.06],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,DNK,Denmark,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.88,,,0.82,,0.93,0.88 [0.82 – 0.93],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.91,,,0.89,,0.93,0.91 [0.89 – 0.93],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,SWE,Sweden,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.92,,,0.88,,0.96,0.92 [0.88 – 0.96],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.93,,,0.87,,0.98,0.93 [0.87 – 0.98],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,DEU,Germany,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.93,,,0.9,,0.95,0.93 [0.9 – 0.95],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,NOR,Norway,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.94,,,0.89,,1,0.94 [0.89 – 1],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,FRA,France,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.94,,,0.91,,0.96,0.94 [0.91 – 0.96],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,ITA,Italy,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.97,,,0.94,,1.01,0.97 [0.94 – 1.01],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.98,,,0.92,,1.06,0.98 [0.92 – 1.06],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.98,,,0.94,,1.01,0.98 [0.94 – 1.01],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,AUT,Austria,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,0.99,,,0.94,,1.04,0.99 [0.94 – 1.04],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,IRL,Ireland,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.01,,,0.95,,1.07,1.01 [0.95 – 1.07],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.01,,,0.97,,1.04,1.01 [0.97 – 1.04],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.01,,,0.98,,1.03,1.01 [0.98 – 1.03],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.04,,,0.85,,1.27,1.04 [0.85 – 1.27],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,FIN,Finland,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.04,,,0.99,,1.1,1.04 [0.99 – 1.1],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,MCO,Monaco,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.06,,,0.83,,1.35,1.06 [0.83 – 1.35],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,BEL,Belgium,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.06,,,1.02,,1.11,1.06 [1.02 – 1.11],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.07,,,0.98,,1.17,1.07 [0.98 – 1.17],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,ESP,Spain,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.07,,,1.04,,1.09,1.07 [1.04 – 1.09],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,CAN,Canada,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.09,,,1.04,,1.14,1.09 [1.04 – 1.14],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,GRC,Greece,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.14,,,1.1,,1.19,1.14 [1.1 – 1.19],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,CZE,Czechia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.17,,,1.11,,1.23,1.17 [1.11 – 1.23],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,ISR,Israel,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.19,,,1.14,,1.23,1.19 [1.14 – 1.23],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,AND,Andorra,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.21,,,0.95,,1.55,1.21 [0.95 – 1.55],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,HRV,Croatia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.25,,,1.17,,1.33,1.25 [1.17 – 1.33],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.26,,,1.23,,1.3,1.26 [1.23 – 1.3],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,PRT,Portugal,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.27,,,1.21,,1.33,1.27 [1.21 – 1.33],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.33,,,1.24,,1.43,1.33 [1.24 – 1.43],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.33,,,1.25,,1.41,1.33 [1.25 – 1.41],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,HUN,Hungary,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.37,,,1.32,,1.42,1.37 [1.32 – 1.42],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,USA,United States of America,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.37,,,1.35,,1.4,1.37 [1.35 – 1.4],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.43,,,1.26,,1.64,1.43 [1.26 – 1.64],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,POL,Poland,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.45,,,1.41,,1.49,1.45 [1.41 – 1.49],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,SRB,Serbia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.51,,,1.42,,1.59,1.51 [1.42 – 1.59],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.55,,,1.39,,1.72,1.55 [1.39 – 1.72],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.58,,,1.46,,1.71,1.58 [1.46 – 1.71],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,CHL,Chile,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.68,,,1.62,,1.73,1.68 [1.62 – 1.73],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.7,,,1.62,,1.78,1.7 [1.62 – 1.78],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,EST,Estonia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.86,,,1.71,,2.03,1.86 [1.71 – 2.03],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,ARM,Armenia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,1.96,,,1.84,,2.08,1.96 [1.84 – 2.08],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,10.08,,,7.9,,13,10.08 [7.9 – 13],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,10.19,,,8.07,,12.94,10.19 [8.07 – 12.94],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,10.28,,,8.02,,13.16,10.28 [8.02 – 13.16],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,10.43,,,8.18,,13.32,10.43 [8.18 – 13.32],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,10.78,,,9.13,,12.79,10.78 [9.13 – 12.79],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,11.04,,,7.61,,16.42,11.04 [7.61 – 16.42],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,COM,Comoros,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,11.05,,,8.1,,15.81,11.05 [8.1 – 15.81],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,11.13,,,8.54,,15.51,11.13 [8.54 – 15.51],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,11.27,,,8.84,,14.39,11.27 [8.84 – 14.39],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,11.37,,,8.88,,14.57,11.37 [8.88 – 14.57],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,KEN,Kenya,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,11.5,,,8.99,,14.44,11.5 [8.99 – 14.44],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,11.54,,,9.01,,14.58,11.54 [9.01 – 14.58],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,11.56,,,10.82,,12.39,11.56 [10.82 – 12.39],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,COG,Congo,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,12.18,,,9.82,,15.13,12.18 [9.82 – 15.13],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,NAM,Namibia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,13.43,,,10.94,,16.49,13.43 [10.94 – 16.49],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,13.55,,,10.87,,16.26,13.55 [10.87 – 16.26],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,14.34,,,12.75,,16.08,14.34 [12.75 – 16.08],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,14.63,,,10.65,,20.23,14.63 [10.65 – 20.23],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,14.65,,,12.49,,17.27,14.65 [12.49 – 17.27],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,HTI,Haiti,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,14.87,,,12.09,,18.06,14.87 [12.09 – 18.06],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,GMB,Gambia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,15.07,,,11.81,,19.36,15.07 [11.81 – 19.36],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,15.86,,,13.78,,18.53,15.86 [13.78 – 18.53],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,15.99,,,13.68,,18.58,15.99 [13.68 – 18.58],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,GAB,Gabon,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,16.1,,,10.6,,24.2,16.1 [10.6 – 24.2],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,17.33,,,13.5,,22.15,17.33 [13.5 – 22.15],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,MWI,Malawi,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,17.35,,,15.31,,19.61,17.35 [15.31 – 19.61],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,UGA,Uganda,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,18.04,,,15.53,,20.81,18.04 [15.53 – 20.81],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,TGO,Togo,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,18.57,,,15.97,,21.7,18.57 [15.97 – 21.7],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,18.82,,,12.59,,30,18.82 [12.59 – 30],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,SEN,Senegal,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,19.56,,,17.61,,21.68,19.56 [17.61 – 21.68],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,CUB,Cuba,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,2,,,1.92,,2.08,2 [1.92 – 2.08],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,2.05,,,1.98,,2.13,2.05 [1.98 – 2.13],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,2.11,,,1.64,,2.71,2.11 [1.64 – 2.71],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,URY,Uruguay,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,2.12,,,2.03,,2.22,2.12 [2.03 – 2.22],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,BLR,Belarus,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,2.12,,,2.04,,2.22,2.12 [2.04 – 2.22],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,BRB,Barbados,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,2.2,,,1.84,,2.63,2.2 [1.84 – 2.63],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,2.24,,,2.11,,2.38,2.24 [2.11 – 2.38],,,EN,2021-05-19T03:00:00.000Z
